created_at,text,User_Location,lang,retweeted,reweet_count
Tue Apr 07 15:26:35 +0000 2020,RT aholyghost1 Winter testing on LRT vehicles conducted indoors  CBC News ,Kingston  Canada,en,FALSE,1
Tue Apr 07 15:26:35 +0000 2020,RT gtlem WE CANNOT BE COMPLACENT But Canada is NOT even in the top ten of Coronavirus Cases By Country see video belowLets keep i,,en,FALSE,44
Tue Apr 07 15:26:34 +0000 2020,RT GovCanHealth April 6 For the latest data on how the COVID19 outbreak is evolving in Canada visit our interactive COVID19 Situation,Toronto  Ontario,en,FALSE,92
Tue Apr 07 15:26:34 +0000 2020,RT valinasr Pastor who said Coronavirus was hysteria died of the virus after going to Mardi Gras ,Washington  DC,en,FALSE,120
Tue Apr 07 15:26:34 +0000 2020,OttawaPolitico nationalpost IvisonJ What is with Canada and the China apologist propaganda Watched an interview ,,en,FALSE,0
Tue Apr 07 15:26:33 +0000 2020,JustinTrudeau Dear Service CanadaThank you for asking me to contact you by phone regarding my employer issuing my ,YYC,en,FALSE,0
Tue Apr 07 15:26:33 +0000 2020,JasonZanatta RITE on Good for you a Proud Canadian Production Finally all Canadians will love seeing the MADE , little town in Ontario Canada,en,FALSE,0
Tue Apr 07 15:26:32 +0000 2020,CBC LisaLaFlammeCTV CTVNews globalnews JustinTrudeau This message is for the PM but also asking the media if ,,en,FALSE,0
Tue Apr 07 15:26:32 +0000 2020,Hello Canadian Insurance Companies Isnt it time for you to start acting together toocanada intact manulife ,Mars,en,FALSE,0
Tue Apr 07 15:26:31 +0000 2020,RT nationalpost As COVID19 depletes stockpiles 3M reaches deal to supply Canada with face masks despite US restrictions,Canada,en,FALSE,6
Tue Apr 07 15:26:30 +0000 2020,RT Robkixxxx This Thursday night 7pm eastern My guest is TysonDux We hear his stories wrestling from Canada to the States and Japan and,London  Ontario,en,FALSE,2
Tue Apr 07 15:26:29 +0000 2020,ShiteGrampSays I love how Scheer grilled Trudeau in HOC,Fighting 4 Freedoms We ve Lost,en,FALSE,0
Tue Apr 07 15:26:28 +0000 2020,RT harold41314 Una persona que le gusta EEUU termina viviendo en EEUUUna persona que le gusta Canad termina viviendo en CanadUna,Colombia,es,FALSE,165
Tue Apr 07 15:26:28 +0000 2020,vaughngeorge9 cenkuygur Huh Canada has single payer and their tax rates arent SO much higher than ours They lo ,Texas  USA,en,FALSE,0
Tue Apr 07 15:26:28 +0000 2020,Moved early and against the UN and WHO recommendations and now WAY under the projectionAnd Canada didnt close ,Saskatoon,en,FALSE,0
Tue Apr 07 15:26:28 +0000 2020,RT jyduclos In a single day we received 642 000 applications for the Canada Emergency Response Benefit We will work just as hard in the,Ottawa  Ontario,en,FALSE,26
Tue Apr 07 15:26:28 +0000 2020,RT PierrePoilievre Congratulations to LeonaAlleslev jeneroux KellyBlockmp jamesbezan on a brilliant action plan to resupply Canada fo,canada,en,FALSE,73
Tue Apr 07 15:26:28 +0000 2020,Example of a company innovating Autoliv Canada is using material normally meant for airbags to produce medical gowns,Victoria  BC,en,FALSE,0
Tue Apr 07 15:26:28 +0000 2020,byterryjones Believe it or not TJ Im on another thread where it sounds like the person is celebrating the fact ,Sherwood Park,en,FALSE,0
Tue Apr 07 15:26:27 +0000 2020,StanleyCohenLaw In Canada and US much more testing is neededbecause good testing will be crucial as the first ,Montreal,en,FALSE,0
Tue Apr 07 15:26:26 +0000 2020, Canada Stay Strong amp Stay Home ,Toronto,en,FALSE,0
Tue Apr 07 15:26:25 +0000 2020,RT LeonardRoxon Canadas Top Moron Doctor you meanThis crackpot appears to be regurgitating instructions from China She mustve for,Canada ,en,FALSE,120
Tue Apr 07 15:26:25 +0000 2020,RT Puglaas Applications to the Canada Emergency Response Benefit are now open COVID19,,en,FALSE,16
Tue Apr 07 15:26:24 +0000 2020,RT LDanieri FUERON VARIASLas sub estaciones que explotaron Video que me llega Maracaibo San Francisco  Machiques La Caada Lossa,venezuela,es,FALSE,1199
Tue Apr 07 15:26:23 +0000 2020,EnactusCanada StefanyVie Kaittouesnard katiezajner I would say take every opportunity that presents itself Be ,Halifax  NS,en,FALSE,0
Tue Apr 07 15:26:22 +0000 2020,EnactusCanada ForseyWilliam StefanyVie katiezajner Take advantage of every opportunity Work hard and people w ,Halifax  Nova Scotia,en,FALSE,0
Tue Apr 07 15:26:22 +0000 2020,RT TAEFM Entertainment Tonight Canada also said V suggested a good way how to enjoy your life at home during this timeTheresia Marqu,,en,FALSE,6
Tue Apr 07 15:26:21 +0000 2020,TorontoStar We are strong  Canada,,en,FALSE,0
Tue Apr 07 15:26:21 +0000 2020,RT cbcDougDirks Calgary city council approves 75 residential property tax hike defers payments until fall  CBC, Calgary  Alberta Canada ,en,FALSE,1
Tue Apr 07 15:26:21 +0000 2020,RT ESDCGC The GoC is providing a onetime extra payment of the Goods and Services Tax Credit to those who require the most help with th,Nova Scotia  Canada,en,FALSE,42
Tue Apr 07 15:26:21 +0000 2020,Day 7Denver Pioneers and Canada30daysofleos ,Florida  USA,en,FALSE,0
Tue Apr 07 15:26:21 +0000 2020,RT MerlinofCanada Has everyone noticed that AndrewScheer stephenharper PierrePoilievre jkenney have not condemned DonaldTrump for tr,Out of this world ,en,FALSE,264
Tue Apr 07 15:26:21 +0000 2020,RT LacroixUN Very good conversation w DefenseCanada Minister HarjitSajjan I welcome Canadas continuous commitment as we face COVID,New York,en,FALSE,2
Tue Apr 07 15:26:20 +0000 2020,RT Madepalmar Maracaibo San Francisco Caada de Urdaneta Lossada y Machiques de Perij municipios que hasta ahora reportan apagn 7,Maracaibo ,es,FALSE,239
Tue Apr 07 15:26:20 +0000 2020,MSNBC Canada has just over 17000 cases and 370 deaths  Do you see the difference when a Country works together an ,Barrie  Ontario,en,FALSE,0
Tue Apr 07 15:26:20 +0000 2020,AmyWinston cnni Founding a charity organization is a bad thing in your world Would you rather they stayed ,New York City,en,FALSE,0
Tue Apr 07 15:26:20 +0000 2020,RT LouiseMartinCBC Nova Scotia records its first death related to COVID19  CBC News COVID19 ,PEI,en,FALSE,2
Tue Apr 07 15:26:20 +0000 2020,Trudeau Other companies like Canada Goose are making equipment like medical gowns Companies arent only creating ,Canada,en,FALSE,1
Tue Apr 07 15:26:20 +0000 2020,RT CBCAlerts UPDATE There are now 17 new coronavirus cases in Nova Scotia for a total of 310 since the outbreak began Canadas case tot,Nova Scotia  Canada,en,FALSE,7
Tue Apr 07 15:26:20 +0000 2020,RT CanadaChrisPC Trudeau hiding in his houseCan anyone explain to me where they want PMJT to be  Tour hospitals  Theyre kinda,Edmonton  AB,en,FALSE,249
Tue Apr 07 15:26:20 +0000 2020,daviakbrownThanks for bringing this to our attentiondaviakbrown We apologize for this inconvenience Wed like t ,1 100  branches across Canada,en,FALSE,0
Tue Apr 07 15:26:19 +0000 2020,RT presidentseun Who would have thought that it would be a charity organization all the way from Canada that would be helping out The cit,Nigeria,en,FALSE,1
Tue Apr 07 15:26:19 +0000 2020,AngieSkys your tweet reminds me of this guy  ,North West  England,en,FALSE,0
Tue Apr 07 15:26:19 +0000 2020,RT CanadensisMax Only in Canada ,Ontario  Canada,en,FALSE,44
Tue Apr 07 15:26:19 +0000 2020,RT farhanmohamed New from PM Trudeau today Says more than 5000 companies have offered their help Agreements with a number of compa,Vancouver  British Columbia,en,FALSE,10
Tue Apr 07 15:26:18 +0000 2020,RT GrayMackenzie PMJT says Canada is receiving 500K masks from 3M tomorrow No word on the other 25 million masks from the order that t,,en,FALSE,8
Tue Apr 07 15:26:17 +0000 2020,Canada reports 379 new cases and 22 new deaths bringing total confirmed cases there to 17046 and 345 total deaths ,,en,FALSE,0
Tue Apr 07 15:26:16 +0000 2020,RT jmw327 so xppenusa has kindly offered to give away one of these Artist 156 Pros Retweet this post Follow xppenusa  Tag frie,Space,en,FALSE,123
Tue Apr 07 15:26:16 +0000 2020,Canada faces defeat in war against giant feral hogs,Cambridge UK,en,FALSE,0
Tue Apr 07 15:26:15 +0000 2020,BabaWawa LippyLarry giavera05 Mommy2JandB Canada doesnt have a President and for the first time in history ,,en,FALSE,0
Tue Apr 07 15:26:15 +0000 2020,Get Huawei and China out of Canada ,Canada,en,FALSE,0
Tue Apr 07 15:26:15 +0000 2020,RT minliangtan Hey VancityReynolds wick22  10K surgical masks are enroute to Canada via FedEx  tracking says it should arrive by Th,Republic of the Philippines,en,FALSE,104
Tue Apr 07 15:26:15 +0000 2020,RT CBCNews COVID19 update Trudeau addresses Canadians  Special coverage with RosieBarton  ,Brantford  Ontario,en,FALSE,56
Tue Apr 07 15:26:14 +0000 2020,RT sylvielendvay PM Trudeau Producing 30 thousand MadeinCanada ventilatorsMake sure life saving machines made right here at home P,Hamilton  ON,en,FALSE,2
Tue Apr 07 15:26:14 +0000 2020,PM Justin Trudeau Thanks frontline workers on WorldHealthDay coronavirus COVID19 pandemic Canada ,Toronto,en,FALSE,0
Tue Apr 07 15:26:14 +0000 2020,RT BestStephen As best as I can telland Id welcome being proven wrongthere are no Conservative Party of Canada CPCHQ MPs Senato,Toronto  Ontario,en,FALSE,43
Tue Apr 07 15:26:13 +0000 2020,Its the big day Canada Get your copy of NERVE by evaholland from your local bookstore or as an ebook or audio ,Youbou,en,FALSE,1
Tue Apr 07 15:26:12 +0000 2020,StephenPunwasi In our MortPros Canada 2019 consumer survey we estd that during the year there was 114bn in e ,Etobicoke,en,FALSE,0
Tue Apr 07 15:26:12 +0000 2020,RT blogTO Someone created a lego version of Justin Trudeaus daily press conferences   walsht Canada JustinTrudeau Trudeau Lego ht,,en,FALSE,184
Tue Apr 07 15:26:12 +0000 2020,RT sunlorrie Orlans man stung with 700 fine for letting his autistic son play in empty field ,Ontario  Canada,en,FALSE,166
Tue Apr 07 15:26:11 +0000 2020,RT Astrophilic God I Said Canada Not Nigeria ,T  8 949225 7 071973,en,FALSE,6
Tue Apr 07 15:26:11 +0000 2020,RT wewap James Smith Cree Nation woman keeps community busy as Sask reserve sees 1st COVID19 case  CBC News  by,North Vancouver  BC CANADA,en,FALSE,1
Tue Apr 07 15:26:09 +0000 2020,RT SpencerFernando Interesting to see some people saying no country was prepared and everyone was caught off guard That is wrong Th,Putting nothing where something used to be ,en,FALSE,482
Tue Apr 07 15:26:09 +0000 2020,RT WeAreCanProud The current crisis has highlighted how vital the oil and gas sector is to Canada Without the energy sector we wouldnt,,en,FALSE,19
Tue Apr 07 15:26:09 +0000 2020,RT KcRated rolfeyswoman WeHaveRisen HB04920973 Shorty56167141 RTerriers TribbleIndustr1 ThomasFines FederalistNo78 ZRealLoki2,,en,FALSE,10
Tue Apr 07 15:26:08 +0000 2020,RT sol651 RUMBO AL MEGA APAGON DEFINITIVOAnoche explotaron varias sub estaciones en el Zulia  que dejaron a Oscuras nuevamente al Zulia,,es,FALSE,18
Tue Apr 07 15:26:08 +0000 2020,RT patkiddlehopper cdnpoli uspoli Let me be absolutely clear never again can we leave our lives in the hands of the US No matter the,Toronto  Ontario,en,FALSE,39
Tue Apr 07 15:26:07 +0000 2020,RT nevdawood This is not what MY CANADA  would do because this is and never will be  NotMyPrimeMinister,Alberta  Canada           ,en,FALSE,3
Tue Apr 07 15:26:07 +0000 2020,RT Z1035Toronto Trudeau says Canada is expecting 500000 masks from 3M tomorrow,Toronto  Ontario  Canada,en,FALSE,1
Tue Apr 07 15:26:06 +0000 2020,RT LacroixUN Trs bonne discussion avec Ministre DefenseCanada HarjitSajjan Je salue lengagement continu du Canada pendant COVID19,Islamabad  Pakistan,fr,FALSE,2
Tue Apr 07 15:26:05 +0000 2020,RT lafleurmtl Canada isnt that greatIts just that the oligarchy to the South is so dystopian and greedyIn its ruleIt causes us to look,,en,FALSE,3
Tue Apr 07 15:26:05 +0000 2020,RT debbierachlis Good God Canada migrants are not criminals Release them all ,Hamilton  Ontario,en,FALSE,3
Tue Apr 07 15:26:04 +0000 2020,dsnelles Goes back to Canada and is already talking to Neighbors Im American bitch Ive never spoken to even ONE ,Philadelphia  PA,en,FALSE,0
Tue Apr 07 15:26:04 +0000 2020,RT MeanwhileinCana Great to see Canadians stepping up Starting today 100000 medicalgrade surgical masks will be rolling off the ass,Ontario  Canada,en,FALSE,100
Tue Apr 07 15:26:03 +0000 2020,CBCAlerts Well its completely accurate and true The fact youve tried to paint it otherwise in this shitty attem ,Saskatchewan  Canada,en,FALSE,0
Tue Apr 07 15:26:03 +0000 2020,RT canadalifeco Were lighting up our corporate buildings in red this month to show our support for first responders ThankYouHeroes for,,en,FALSE,12
Tue Apr 07 15:26:02 +0000 2020,leopoldolopez El apocalipsis les lleg a eeuu Espaa falta Canad,,es,FALSE,0
Tue Apr 07 15:26:02 +0000 2020,News Release 070420 YIELD GROWTH RECEIVES HEALTH CANADA APPROVAL FOR 2ND HAND SANITIZER IN FIGHT AGAINST CORON ,Vancouver  BC,en,FALSE,0
Tue Apr 07 15:26:02 +0000 2020,RT thehappykid Even when you go to Canada you find out there is nowhere To ron to Think about it ,United Kingdom,en,FALSE,2
Tue Apr 07 15:26:02 +0000 2020,I dont want to use cash reduce people touching shares objects but my bank charges me after a certain number of d ,,en,FALSE,0
Tue Apr 07 15:26:01 +0000 2020,RT alexgauthier92 Il se pourrait que la fte nationale du Canada soit annule en raison de la pandmie Faisons en sorte que celle du,Montral  Qubec,fr,FALSE,7
Tue Apr 07 15:26:00 +0000 2020,RT tango1711 As a veteran who has many friends in the medical fraternity I can understand the depth of this messageCoronavirus Why hea,,en,FALSE,1
Tue Apr 07 15:26:00 +0000 2020,RT PorkNS Lets not forget about the potential ASF risks for Canada amidst the COVID19 pandemic This current outbreak serves as an unf,Canada,en,FALSE,3
Tue Apr 07 15:26:00 +0000 2020,Trudeau gives update on Canadas efforts to secure ventilators   cdnpoli,,en,FALSE,0
Tue Apr 07 15:26:00 +0000 2020,RT ReutersLatam El primer ministro de Canad  Justin Trudeau habla con la prensa sobre el brote de coronavirus en el pas ,,es,FALSE,5
Tue Apr 07 15:25:59 +0000 2020,Redpainter1 Shes so dumb she thinks Johnny Cash is a pay toilet She once bought a solar powered flashlight She ,SE Michigan,en,FALSE,0
Tue Apr 07 15:25:58 +0000 2020,RT martinezmeucci Brownfield siempre habla claro El que no entiende es porque no quiere  va eltiempo,Venezuela,es,FALSE,3
Tue Apr 07 15:25:58 +0000 2020,RT ImmunizedotCa Dr Theresa Tam CPHOCanada offers new advice Wear a nonmedical face mask when shopping or using public transit  gl,Vaughan,en,FALSE,3
Tue Apr 07 15:25:56 +0000 2020,RT robinstevenson Back in 2016 we sponsored a refugee family to come to Canada Today knowing that were selfisolating because of trav,New York  NY,en,FALSE,6666
Tue Apr 07 15:25:55 +0000 2020,RT theJagmeetSingh Too many people cant access the CERBToday I have written to the Prime Minister to encourage him to send direct fin,Eastern Canada,en,FALSE,85
Tue Apr 07 15:25:55 +0000 2020,RT Flobga Quils se passent les doc entre paysa fera moins pieds nickelsSi a marche il faut tester et donner  grande chelle le pla,,fr,FALSE,2
Tue Apr 07 15:25:54 +0000 2020,Prestation Canadienne dUrgence PCU  Canada Emergency Response Benefit  2000  Mois  Per month Prsentez v ,New Brunswick  Canada,fr,FALSE,0
Tue Apr 07 15:25:54 +0000 2020,RT TobyBoulet Sluggo started the ripple Logan created the wave A tsunami has swept across Canada amp 300K have registered to be an organ,Canada,en,FALSE,161
Tue Apr 07 15:25:54 +0000 2020,Nestce pas chers gens  Vous le saviez pas avant de mattaquer en propos diffamatoires   Mon Nom  un emblme de ,Montral  Qubec,fr,FALSE,0
Tue Apr 07 15:25:54 +0000 2020,RT MevlutCavusoglu Held 4th teleconference meeting wcounterparts from Canada Australia Brazil France Germany Indonesia Moro,The Hague  The Netherlands,en,FALSE,54
Tue Apr 07 15:25:53 +0000 2020,DIORJlMlN I mean Ive already been looking into moving to Canada when Im older so I obviously love living in the US,Earth,en,FALSE,0
Tue Apr 07 15:25:53 +0000 2020,RT bobbyhristova Peoples spirits are wilting as COVID19 transforms daily life but jennlagrassa reports on how one family from Smithvi,Canada,en,FALSE,2
Tue Apr 07 15:25:53 +0000 2020,Prime Minister Trudeau Ban Huawei from Canadas 5G telecom networks Stop Telus Bell and others from partnership ,,en,FALSE,0
Tue Apr 07 15:25:53 +0000 2020,Jusqu 30 000 respirateurs vont tre fabriqus au Canada grce  des ententes avec des compagnies dici dont CAE ,Partout au Qubec,fr,FALSE,2
Tue Apr 07 15:25:52 +0000 2020,RT MexicoInstitute US luzmadelamora says Mexico is working with the US and Canada to establish rules of procedure for the rapid labor r,Ciudad de Mxico,en,FALSE,1
Tue Apr 07 15:25:51 +0000 2020,RT AmelieAGagnon New additions to the policy response of the education sector to the COVID situation Canada Colombia Croatia Fiji I,Oh Canada   Mostly ,en,FALSE,3
